LD1,LD2,Addiction_Category
0.6958002361481402,-1.4790716336966119,3
-0.6983899631306376,-0.4874992249581167,3
-1.3143611072135757,-1.929207282067797,3
-2.1795039578994055,1.1090531310398595,2
0.102494516659908,0.2175737582935532,3
0.25193278255128426,0.5686184214300655,3
2.142351687067722,0.6066291492381575,3
0.17893273488488473,0.9306455030591327,3
0.6365804306006495,0.41789329025518474,3
0.05371170044816417,-0.05800198606832072,3
1.9650348334225358,1.2399285930640451,3
0.928971762686829,-0.770819342438054,3
-0.8468608229247377,-0.42406705611689455,3
-2.0506951717278272,1.0445753322623388,2
-1.6778014133695536,0.9781567948874356,2
-0.2876412234648627,0.30986737822081567,3
2.554521745700091,-1.8619979503476698,3
1.120231170880943,1.3843564183594461,3
-2.2812683475763693,-0.8740352052601225,2
1.8780139371453057,0.15866030610070744,3
-0.5236073838100472,-1.1010545557354534,3
2.899561281208798,-1.7444005389344686,3
0.5902254001791065,-1.1978310688658145,3
-0.4927199490370413,-0.7519963855709054,3
-1.0894644525736679,0.6592292206047103,3
0.69057763624264,-0.5986846974773254,3
-0.23961025229946573,1.2019981178213734,3
-0.56209871122486,1.530301624369723,3
-0.9679780861180894,0.6131622575874792,3
0.5862941472355556,1.1512615416990346,3
0.18406425750721908,-1.392179119099035,3
0.18406528095124255,-1.8515747522602493,3
-0.5004360963652682,0.36386657373510306,3
1.0712576147949544,0.11444209663701148,3
1.1166394682620988,-0.5573865588694101,3
0.7164660144649507,0.12491911238946493,3
2.0788420091654003,-0.7507963975354957,3
-1.968131001901969,-0.05500030436391669,2
-1.8113296131695487,-0.007126473656655985,2
1.492692888654513,0.6636743615121355,3
0.34525815889970973,1.1353555249093363,3
1.2212530959475416,0.08720970614080538,3
1.7477842065150422,1.380312684825214,3
1.0801170028182785,-0.5212480424251446,3
0.43281272397753356,-0.36024120060646336,3
-2.670902779427139,0.04033145822877634,2
2.009726274903234,0.804259030707134,3
-0.0522864983310829,-0.3270330987552671,3
-1.4969476018617502,0.02608723901919156,2
-0.4696608228714205,0.5295034446709754,3
-0.11905991947256177,-0.5913149917238862,3
-0.15914968633571627,0.5390158823095036,3
-0.7862623746708254,-1.2940302271744102,3
-0.898902079714804,0.19078094634680087,3
-0.5726667128299586,-0.1923859832511987,3
-0.9138917564524844,-1.243171845699785,3
1.131392711577205,-0.28187288086224377,3
-0.6038313003442809,-0.7453069324266034,3
-1.2849829913413189,-1.4013452169736518,3
-0.8294770228401582,-0.9677990962417758,3
0.31615722377443733,-0.2705348495823382,3
-1.0991340456902607,-0.3195559521638454,3
1.3970658285626298,-0.5859790568863689,3
1.0113958197777737,-0.41989511201386653,3
-1.609703552926153,2.637000824881577,2
-1.8738960925435157,-0.8105631173401991,2
-0.38940435457674044,-0.796984717802943,3
-1.4209877220798195,0.7864970147410625,3
0.7895851243759827,2.4319232403119715,3
0.5723656788362798,-0.5103992704502525,3
1.1515997964937839,1.5410003997689554,3
-1.0335976076310378,0.5316757560059601,3
-0.6774062170170001,-1.0074967465276217,3
-2.2071074663849837,-1.3215252060880185,2
-1.5260875399122225,1.5379238402733886,2
1.0321411609425604,0.6472924706831619,3
1.9236598700576357,0.11050101256384127,3
-0.46166986787170683,-0.0357107402135383,3
-0.5197025111491023,1.238236960792138,3
-0.18682420380428272,-0.009998926164230508,3
2.1676701284688358,0.684364973431848,3
0.3105259498717312,0.3545899269437523,3
0.5822522180908644,0.8197543137252843,3
1.1793001051035208,-2.200185441269181,3
2.3712107775938387,0.40358809794949985,3
0.4943838053934439,-0.4464548475684308,3
-0.044506619024105055,0.16774463154739946,3
-1.1822065863237845,-1.0985673330921282,3
-0.26335558473148024,0.5655891168433878,3
0.08827877525560145,0.3304163224250832,3
0.43826089370439786,-0.10407686807852408,3
-0.586489727433376,-0.9455107259423405,3
0.07865428118998953,-0.6550011893715569,3
1.4626888346455216,1.0376470492491103,3
0.7503655159166167,0.9481463868425152,3
-1.5304064277055134,0.503612462124313,2
0.7096294473567069,-1.3225120187617392,3
0.0394223333066627,1.0439776034109094,3
1.0731588066092566,-2.571456603803667,3
0.706506434465205,0.6635697140961229,3
0.4953377354132369,1.2004985325778732,3
-1.515528885001503,-0.6378431144676144,2
0.200723848355311,-2.371290919609062,3
0.9296656935356438,-0.6117708322945392,3
0.4620440580201841,-0.6300205035457176,3
1.0932569459943313,-0.05074149685277828,3
0.31300379766252956,-0.44378367859673756,3
0.10455628069602149,-0.981300777585896,3
-0.8280510786447877,-0.09598129141916568,3
-1.0776939186824934,0.3870645459868762,3
0.20857835008340103,0.19880450483449336,3
1.1998483688237551,-0.576716095397492,3
-0.3885374816946987,-0.9016623922384783,3
1.6055663610191746,1.0776341456992018,3
-1.618862163966359,-1.4529149347517167,2
-0.5681081957720532,-0.43013254269585716,3
0.9436769823029538,-0.6127987641598448,3
-0.7402988281539673,-0.7252378011580126,3
-0.5887756694199725,1.3949492323393102,3
1.1151728251486637,-0.63945059399691,3
0.06656837213494939,0.3599472064029746,3
0.15206023674115085,-0.8253630703989578,3
1.7952185723435203,-0.08812743799843877,3
2.1433072049432855,-0.6366038091723257,3
-0.11914419880802235,0.08626337936034871,3
1.5384599545253304,-0.21659794639713897,3
-0.5904122234308848,-0.9827074607400759,3
-1.893442304730152,-0.6983248553845351,2
0.1488026827338679,-0.09386045820658612,3
-0.3941032596027435,1.7949984089750213,3
-1.2706090758514503,-1.4523075312231606,3
3.1043264992316937,-1.2436363657831184,3
-1.4924987984063587,-0.26531678139050224,2
1.9344960068928096,-0.12645743936990292,3
-0.17811416800439714,0.2070442992948585,3
0.9949327013692895,0.9214158762306254,3
1.7796887379594408,0.978909651736509,3
-1.3530811404307361,0.6804661161330939,3
-2.132255257936924,0.39837305543022833,2
0.6215749580576,-0.1578393956956904,3
-2.379276745171019,0.09161369313068853,2
-0.5702760237129083,-1.8690850745107983,3
3.0176428143443585,-0.19693926283306784,3
1.0916273878185105,0.5159739355371128,3
1.3679096538789344,0.004867035126058844,3
-2.09423028364094,1.9473152932535238,2
2.561188342822621,-0.9638180042816132,3
-0.11546509449161148,-0.11040508850841126,3
-2.600981407056046,-0.151186776496442,2
-1.16151910663155,0.8469024973946623,3
2.2041958554646395,0.1708254664407996,3
-1.8683801371648925,0.27267027007372147,2
-1.222841867453068,1.4790234828495514,3
-0.7307864122492611,0.9151966690579446,3
-0.23048732245133097,-0.15648316424611275,3
-0.22252802005030248,1.4351829872095694,3
-0.9121382801658316,0.4587441613505301,3
0.2649968563918108,0.4376636716669091,3
-1.396041507654977,-0.19683474651195224,3
0.7368039835181815,0.620590096070581,3
0.4983666787104283,-1.4136210168413679,3
-0.09039191521864874,-1.0649378055784822,3
0.41965197987067265,0.030983421458268268,3
-0.8871796468470715,0.11384418290980317,3
1.4091046701520715,1.4065853102796406,3
1.4450208278773125,2.038189267142944,3
1.326415607194978,-1.6904639971557829,3
-1.081642713857233,0.5645711369571008,3
1.2881285228866908,0.5201627085937366,3
-0.17819843768920376,0.05010787485129158,3
2.1636932660232633,-2.853227556873886,3
1.7836233999205384,2.3674285175389977,3
1.4688058474504635,1.143874629434292,3
-1.9824922604531618,0.6569113992920358,2
-1.3914711301060902,-1.8681729160565155,3
-2.5680288198546743,0.09821067171139908,2
-0.4155051488010348,-1.0273483173909446,3
0.390763334436737,-0.6834651785911905,3
1.0311170795055185,1.0348765502024542,3
-3.104286447689678,-0.25560196761566667,1
0.7078887607792242,0.3160682053657305,3
-0.7802133324853885,-1.154722497857663,3
0.918132012707147,-0.5791841390432773,3
-0.24033268366830957,-0.7540541132897978,3
0.9193604481342864,0.5390031661426604,3
1.7486847564218915,-0.9810292800363093,3
-0.7077281040499083,-0.12470730107315826,3
0.9783963279348306,-0.2673512899442406,3
-0.016406206143308226,-0.702956250422042,3
-2.1495618758992046,-0.37288862561619174,2
0.7954466145111052,-0.46942789553000785,3
-0.2487021007658683,-1.1039725042739086,3
-1.176382701435017,-1.7032826898483393,3
1.017492718351115,-1.1911267243003951,3
2.1458069629889924,-0.6468282226217916,3
0.7507517692637965,-0.30118300643400064,3
-2.195062111478275,-1.6290030089301248,2
-1.1563494608564835,1.5369316397353558,3
-0.497486745332907,-0.35564223264832245,3
0.5908358767701287,0.6595832197511295,3
-0.5089843769151277,0.7299485257931292,3
-0.02850867635008676,0.06641893920616342,3
0.6679164326911632,0.03139234975029367,3
1.5565370559271645,-0.8052863953882904,3
0.9222721036964875,-1.710565529047553,3
-2.5406332051711953,1.3362556046402905,2
-0.2056906196678968,-0.16760169903576017,3
2.5882127138756434,2.3070470521941657,3
0.3727014347977191,-2.158331214826633,3
0.5130296058200197,-0.6532365124563854,3
0.3117945925786273,0.5315193445365913,3
-0.9948321655812904,-0.8333713240229419,3
-0.3294804719366023,0.1822084491057492,3
1.2434074697615085,1.7553218833081154,3
0.5763109130460153,-0.9024235412020293,3
-0.301989557471088,1.354269590062235,3
0.9966215828525892,-1.724991934627623,3
0.4782205909170057,-0.15021259147160426,3
-0.27971774338224775,-0.862355104702342,3
-1.5578056125657067,-1.0355481894865788,3
-1.467480436214911,-0.5751917949367283,3
-1.6357334493520368,-0.15009473490561764,2
-0.46530383796341923,0.23311743166450916,3
-1.1494677879265702,1.275309851490433,3
0.7629361212733141,0.5703198304413795,3
-1.096941745542028,1.4532431560024486,3
-1.7364429549755467,0.3643589774050411,2
-1.5484204664319536,-0.24241366223001387,2
1.1223007730934562,-0.6652026201896325,3
1.3827824139129423,-0.04150023873193445,3
-1.8858212830419396,-0.12659769156799486,2
0.7917343435595177,0.129889973881699,3
-0.3659099442536995,0.11883689439736392,3
1.4579014200514078,-1.2623454168547983,3
0.6895754956530756,-0.4458960668224892,3
1.7202381536572366,-0.15391270559721554,3
-1.4951952851688373,-0.03595363914446632,3
-0.3317415143971784,-1.4990443203282349,3
-1.4786359289817694,-0.7946696495754577,3
0.18838767519375085,2.3157015491141744,3
-0.653788096830494,-1.2218549824900282,3
0.2543118990380003,-1.3240165454252375,3
0.34266543993177456,-0.027640329249236522,3
-1.2997214964119528,0.40693757562625,3
-0.9251935834456081,-0.19869584670417406,3
-0.19120708923344987,0.9393507794892826,3
1.3060827568741322,0.7496035632479693,3
-1.6437031815218395,-0.010455601203065327,2
1.213122742812406,0.42714847217114965,3
1.3628565364964107,0.07712821111481291,3
-0.13720055535534617,0.0063747607460872616,3
2.024547584962789,-0.7671329331011528,3
-1.046529031977273,1.3556693813640421,3
0.17415229186287806,-0.5484192733014392,3
-0.8454141276248214,-0.41477729323990653,3
0.6456692501618899,-1.7272169375347228,3
-0.9287984627135207,-0.067569122021554,3
1.3613268736501642,0.07737248495413673,3
0.6681620712994786,-1.1337050557578414,3
-1.1634460899899675,0.1212661471071997,3
1.8001330983943378,0.2584205833347728,3
-1.2524372514078708,-0.2024909746487518,3
0.39515707926698446,-0.6252679454360315,3
-1.4208152630532103,1.3819007499578195,3
1.997305518825241,2.6125435990035473,3
-1.8400939510811212,-0.8858429695578365,2
0.4695815544568389,1.2391017059632243,3
0.7730376266533959,0.24914412641050998,3
-0.7006365338989061,-0.261434287585691,3
0.19653761227088717,-0.8669754515984363,3
2.868644562205929,0.1296639272243135,3
-0.2771395933599282,-0.40854187624037286,3
-0.9369492652728679,1.6215960762333845,3
0.08391439968958572,-0.24001125617679372,3
-0.2161049306815434,-1.876067993625773,3
0.37197968933066794,1.6633390707192226,3
0.3477652999736622,0.5013325144004318,3
0.03469383781252669,-1.0536907193925578,3
-1.9564416563677713,-0.31113385670749866,2
-0.0651957072461618,-1.3020005630019196,3
-0.03104062476163462,2.0593445484710116,3
-1.4732921306073001,-0.7488933203479929,2
-1.046938971754788,0.18004611962042433,3
0.805106086280197,-0.054534971536886384,3
-0.9021485289650044,-0.8882988459003444,3
0.5176059241580119,-1.285771498347229,3
0.9224936158676957,0.8028741391524512,3
1.024718202724487,-0.4873099740301818,3
1.0487655212470843,-0.10825535868904934,3
-0.7903653458946187,0.9806959134729947,3
2.5383247552824986,-0.6160877380146721,3
-1.3207560288304985,-1.3459347791376053,3
3.1154037365391045,0.36848570333338376,3
1.678045716729878,-0.4802264849119638,3
0.6550431354393351,0.3461926586811037,3
-0.859084256472795,0.03550169225284749,3
0.47652989517535954,-0.4780028712674518,3
-1.0522110402269107,-0.12534022656961682,3
0.6752233085469488,-0.5481905889425092,3
-1.0999324045285128,0.9937872271268523,3
-0.6408728156404349,1.0033297794013376,3
-1.8793698746407996,-1.7941368182976267,2
0.5101941350347963,-0.5024781591451605,3
-0.8885777952774367,-1.1557778398403742,3
-2.0990940837662118,0.8512232308840242,2
0.474435804558769,-0.29610286696056315,3
1.9063110554883267,0.441083953764282,3
-0.2558903124542314,2.1533410018352104,3
0.47620379505134935,0.6195383537504668,3
0.41905552764879944,0.18509386011210796,3
-0.3442216623909393,-0.5741515015881204,3
1.0499241467029734,-0.48637266693535935,3
-1.8984778254555787,-1.7751211438160832,2
-0.7509541386342953,0.16420554141920202,3
-0.3783503975199943,-1.719800438085662,3
-1.6973013131768175,1.057032726660394,2
-0.42825970209456,-0.7682969698842743,3
-0.307861331511867,0.3981231091850837,3
0.318616416819119,-1.050340158163094,3
1.5185829590322324,-1.1830409745359487,3
-0.167005616443946,-2.689275826825773,3
1.3412901485943673,-0.21891207637682286,3
0.8830324690571999,0.17469011426745343,3
0.465864068928361,-0.6642952910511177,3
0.81718779538213,-0.6350246305245397,3
-0.2699122622416828,-2.599466347120326,3
-0.32080080933824257,-0.7362285145341905,3
1.1140541114651918,0.18275136018584207,3
-2.8035326226808337,-1.715644548173487,2
-0.8627876942595311,0.3458015897810689,3
-0.9938246007949472,-0.2857452910126935,3
-2.095836547423948,-0.6411981370750209,2
-0.454573117366414,-0.41378838360103487,3
0.6420300233760519,1.8055201695842087,3
-0.5248188646230184,-0.08292692469791406,3
-1.016569837512763,-0.6544487787555083,3
-0.8598637450197955,0.28596162921664575,3
0.20733298370573533,1.7438882185570286,3
1.7713090782592826,-2.5408151905447927,3
1.9975034756911938,-1.1240306762152257,3
-1.2573792925852125,1.545947317356325,3
2.382797169835176,0.35452099636650175,3
2.428242906232449,2.6174832717314187,3
-1.9561411262240251,-0.33164025760416393,2
1.5656846977929013,0.32511066111426723,3
-1.4798919396344148,-0.2853089732670825,3
-0.504266964503136,-0.149695225659933,3
0.29336755144824356,0.5587566413558094,3
0.24683715326710703,-0.9076541517620822,3
0.3523635181335426,2.4978495600008146,3
1.007467296027933,-0.7286688564887766,3
-0.7250558760789325,-0.5804694420975828,3
1.1137339279196898,-2.2269028184437967,3
-1.0209306567408243,-0.9720048317602701,3
-0.5263481877669547,0.613962686339147,3
-0.4347698393774323,0.06553341985677913,3
-1.8298121226517599,1.0009091829207295,2
-2.4170670461957946,0.6702201442467128,2
0.5716505072295902,-1.8319954708303605,3
-0.12826632699837118,-0.04174955806270127,3
1.206554243982178,-1.3021207699615194,3
-1.826056731032698,-1.9606890580979537,2
0.578138233366186,-0.7800157958062462,3
-0.12016951045781556,-0.23084381315660693,3
-0.7259440821931811,-0.3480122517121804,3
1.125139448910202,0.23094486276835047,3
0.28974264405854777,-1.7636946331673877,3
-0.2554449628801547,-1.5164035360755541,3
3.050585931340308,1.382451085019362,3
0.45104237049573326,-0.658010582930694,3
-0.7423019166440605,-0.35510791811397924,3
0.490678395189479,0.8320615255548788,3
1.724671827850741,-0.022194620258857243,3
0.4882382979789181,1.0380710909229667,3
1.152394050173042,-0.9262995237949501,3
-2.5604374668919108,-0.34559750856756816,2
1.3143276857586024,0.16603639293066794,3
-1.9480333256855467,-0.292642210008358,2
-1.092175671239893,2.2377666522851642,3
-0.03370113419935189,1.1331761688182893,3
-1.9596845972795436,0.14008527052511147,2
-1.5032320259371823,0.25974954988674864,3
-0.05176955913134939,-0.04388879979555752,3
2.332330565906468,-1.1388042910749403,3
-0.01708661115059187,-1.3717312458582802,3
-0.17473400761856495,0.5997460520418388,3
-0.7237961799681077,-0.2419048884939155,3
0.5075666914880903,-0.4739651295827897,3
-1.7573236104807703,1.2042859345043748,2
1.6200054982441991,1.2351414125388267,3
-2.5055113438503867,-0.43830231145931753,2
0.9484630641486654,0.761168356142654,3
-0.21636088285221888,-0.4555726193512451,3
0.25855990411032004,0.38947019925560733,3
-1.8548073218849759,-1.7274423069756921,2
0.16424257674636292,0.6800052840166095,3
-1.9490239903547277,0.7388315031062453,2
0.7370869733578249,0.31366241186781263,3
-2.051147339706979,0.2392540133295632,2
2.3217014843473214,-1.5981431810900368,3
-1.599047212920897,-1.5455389164715374,2
2.330702618014331,0.05524451591591904,3
-2.3613254126329926,0.10717315473627476,2
-1.1794653260406538,0.19423236172630903,3
1.3124288605300014,-0.4398352995505048,3
-0.21637334036848738,0.12061094865322963,3
-0.9345043941906526,0.1822961916047548,3
1.6605652291525157,0.8403288998616961,3
0.9698624045120262,0.16186222507220724,3
0.04267712624903191,-1.4260343267336606,3
-1.6835681875698554,-0.7168797391844418,2
-1.5581729627677818,0.13701594517265123,3
-0.5621498821667095,-0.18592209486742078,3
0.2247914017737774,0.9039660195064564,3
-0.9874173206397541,-0.8571306146030924,3
0.7574126244691645,-0.3074706019666543,3
0.6447966311942529,-1.354508311859219,3
1.182445026338877,-0.03707183548536408,3
-0.7316530090463459,-0.2863646705182209,3
-0.22827218455827197,-0.3094417935774817,3
0.05148014197790775,0.2660409631243683,3
1.7959299962345183,0.29143235254530736,3
0.4790013292321358,2.2105249521564434,3
0.7097979724259049,1.0210158244531016,3
-0.028289945375013628,1.5500421074702606,3
0.09786365355603788,0.11444792631153256,3
-0.594046407742338,-0.11626007612062078,3
-1.512242662091073,2.8169612184121413,3
1.0263585265000876,-0.04636897458865274,3
-1.92912905708312,1.2033460149774406,2
-0.7841953999333411,-0.8738982689698488,3
-0.006206744422577811,1.5530704412015028,3
-0.7230098237273063,1.6185816003854947,3
-1.0620194850114417,-0.32277129607842264,3
0.2690148716016357,-0.31659190452916103,3
3.762301691725814,-0.059899950138639406,3
-0.6302274911655061,-0.40072966691194045,3
-0.2544752712193433,-0.8877252640759827,3
-0.837177299249011,1.1314739681701826,3
0.08006078601954303,-0.3849058544152762,3
2.1337891960968016,0.37303112736622135,3
-0.7293601384256913,-1.6589781641851213,3
-0.3544448954429906,0.43751309780846775,3
-0.6559350350732466,0.2837709151668926,3
-2.528093786475032,0.641715035076702,2
1.243142693892923,1.2566148393083214,3
-1.2386470938382237,0.20507173862346373,3
0.6431093704712315,-0.5205417744697046,3
0.8168382200359866,-1.3939569386454629,3
1.968155973899391,0.8355324676573442,3
1.0654427661967447,-0.11389232498064215,3
1.6127729421155121,-1.2142833554557393,3
1.4516039711773996,-0.3534475906356927,3
2.075754447671006,1.087676670870274,3
-0.7551683452624697,-0.07941310913346507,3
-1.3206881193933682,0.21727062896193222,3
-1.7717048807441893,0.886454379327062,2
-1.2898959161655796,1.1146899632231242,3
0.2841662678981443,0.5533960075827706,3
1.5674246928638245,0.4051708574093301,3
1.8756916542493145,-0.6068836149606182,3
-1.6022451737472183,-2.0885673865002774,2
2.565567936332597,-0.2653642871519631,3
0.43477660762523995,-0.2871276788654732,3
-0.38243466546615973,0.558257711767532,3
1.2489112136887763,-0.40702333503760557,3
1.4965364628676814,0.4538926607850213,3
0.425683717930206,-0.8498984608254297,3
0.9387905368649421,-0.5912598331345233,3
-0.674460789413796,-0.6606433527224755,3
1.0417848240689158,-1.0611053785844364,3
-0.3532296849810109,-1.2094330680893146,3
2.7154659251307915,-0.43410461290870167,3
2.224985844829087,1.4752070244898998,3
-0.7288648169650964,-1.1425693229095448,3
1.0421519616366934,-0.4391280175379571,3
1.4476099269867237,-0.06641274362626787,3
0.12199290389024091,0.7500290694872502,3
1.425415841850854,-1.4728664739340256,3
2.853259085624975,0.20124374301177578,3
1.7096040925344982,1.7313424554198873,3
0.9940737602310549,-1.6680147783377113,3
-1.2669401514990388,-0.8269513816708909,3
-1.6240630153516915,0.19180097798128312,3
-0.15016943000761754,0.4462325653409978,3
1.3036492790156333,0.1311808086309329,3
0.06551390372843463,-0.6594797131541847,3
-0.7953275223226867,-0.16783431292584508,3
-3.2839227077484376,1.044667214212876,1
1.5612881814622805,-1.7457484001479318,3
0.2834994367773817,-0.7744502333391277,3
-0.1469297269458808,-0.36429074539657813,3
-0.42852097884582513,-1.1790618334817713,3
1.0478849264626873,0.8814896618939908,3
1.5994862690559999,0.14452549880797375,3
1.9683350414166405,0.22599594710093895,3
-0.09772202081337485,0.7211324515831457,3
-0.025489057320290682,1.4677690427314367,3
0.41561440876488864,1.158650485776261,3
-0.20984562399207127,0.6632693264561692,3
0.37306848312111063,0.135631757506282,3
-0.5128488312090467,0.03284485948432696,3
-0.061856794865354635,-0.7055899908948138,3
-0.543192559037535,-1.0659099455834702,3
-0.28830182592361714,0.9613294345048691,3
-0.3762377779900289,2.0233531534715548,3
-1.27103428060448,-0.23667717324245197,3
0.8838694010408018,-0.21793583001830186,3
0.28656849334561996,2.0958057631104348,3
-0.4871452570641193,-1.6517026961811212,3
0.5979018367915222,-0.2477899529525463,3
-2.6203746764320015,1.0005659455935785,2
0.5967421861254086,-0.2617794626498213,3
0.8648307737479988,2.372046637652271,3
0.4806549514392751,0.28441167919583704,3
-0.02340144397362368,0.9311399354349057,3
0.5944619767285112,0.10750807543456782,3
1.544197535664691,0.3622135024798946,3
-0.45693949669648765,-0.12236998577152891,3
-0.47217245834880134,-0.49706922741895415,3
0.8786083394757271,1.835285669159876,3
-0.13630375381242857,0.0426503033102454,3
0.24903819585737763,-0.6588241405599149,3
0.8436027138516663,-0.04720614085404512,3
-1.333468880697648,-0.3373359217142803,3
-1.248891763625463,-0.7324592161386234,3
2.0872398238309877,1.0115874815765151,3
0.4040541961280351,-0.5294795496950286,3
-1.9021746670993125,-0.7029191355349433,2
0.008358157304396614,0.41547812855090227,3
-0.01981173457692385,-1.0324016283248902,3
-3.64146988228426,0.8667767410053495,1
1.5062594909990676,0.4439371924023561,3
-0.07096912423280383,1.7349548543945932,3
-2.2358428120289378,0.22703894270310995,2
0.11877437370025778,-0.14052150611679168,3
-0.34185768233859065,0.6162105876536694,3
0.20100162722387516,-1.1413382720530043,3
-1.3467755948306417,0.6239592111867743,3
-0.36180675618759717,-0.7154364367949722,3
-0.6149021571344564,-1.0330130705717582,3
-0.636313543305363,0.14806724403169683,3
0.14705908639439857,1.4151191431410792,3
0.20601922234882128,-0.4204209318696195,3
-0.4107755454248142,-0.5740795293953916,3
0.24041763253393061,0.47829914549887526,3
-0.9304962204416418,0.34285763754264326,3
-2.387978527715535,-1.601791312008486,2
1.9238163195480475,-1.5607808241343535,3
-1.8686183949029065,1.1932170153255326,2
0.2810341129944276,-0.07545087068538434,3
